0,0,0.449,0,8233,56.778,348.3081300832593
1,1,0.577,0.475,7701,44.743,339.3224011499294
2,2,0.333,0.452,1018,82.699,374.7584234840113
3,3,0.107,0.611,-86,87.483,338.59615298872944
4,4,0.497,0.551,8108,32.161,317.42250778412847
5,5,0.224,0.197,7911,63.345,356.27544547881126
6,6,0.653,0.393,6968,68.118,376.06844605373186
7,7,0.337,0.669,-134,90.793,368.0196687490903
8,8,0.694,0.33,10027,47.414,335.5820950392356
9,9,0.27,0.668,0,49.779,332.2513985683006
10,10,0.434,0.261,8240,45.958,347.5103578975593
11,11,0.112,0.436,4122,42.59,291.30533776011447
12,12,0.259,0.477,-204,48.141,344.1665530534249
13,13,0.738,0.89,0,72.614,380.5933914817707
14,14,0.399,0.264,13375,34.578,323.7316614480455
15,15,0.171,0.273,5328,63.75,334.9839413528538
16,16,0.384,0.619,1131,42.511,310.2457582261002
17,17,0.391,0.677,-146,66.693,354.35992010350475
18,18,0.467,0.243,10264,40.467,333.4009955591382
19,19,0.199,0.382,5040,49.502,324.5999486418139
20,20,1,0.976,4285,19.714,312.17342997020995
21,21,0.199,0.502,-36,24.504,303.39384352386116
22,22,0.659,0.726,0,79.53,401.4859345102632
23,23,0.473,0.516,6853,67.961,346.8202466154733
24,24,0.51,0.595,2604,20.142,314.5636770288184
25,25,0.508,0.827,0,86.899,377.0531826130185
26,26,0.211,0.655,0,43.425,307.9187359644151
27,27,0.107,0.666,0,97.446,353.1725338858175
28,28,0.454,0.932,-169,66.378,329.09264721171985
29,29,0.588,0.42,8934,75.003,371.9286435138399
30,30,0.177,0.418,0,56.181,341.49231472104645
31,31,0.242,0.562,0,75.421,354.55032196246793
32,32,0.448,1,-185,47.84,304.01030978061056
33,33,0.197,0.662,-157,47.324,317.5583805357546
34,34,0.643,0.423,8207,65.706,369.83060430367027
35,35,0.598,0.493,6089,78.828,373.16061456168393
36,36,0.318,0.526,-105,59.783,361.07803184367356
37,37,0.142,0.545,-44,39.527,307.596728727264
38,38,0.443,0.361,8775,73.391,373.51453591253676
39,39,0.506,0.525,4444,100,399.2006864752911
40,40,0.372,0.335,8741,53.835,344.94114531554015
41,41,0.285,0.842,-64,21.194,286.0479676370415
42,42,0.479,0.671,-5,15.478,325.6922339343199
43,43,0.373,0.651,-225,91.344,380.4492291267559
44,44,0.329,0.441,2632,46.589,336.7989801922351
45,45,0.075,0.344,-231,22.68,303.16547964978236
46,46,0.399,0.614,3177,59.929,354.94829876477286
47,47,0.547,0.872,-172,69.629,362.3260890350978
48,48,0.57,0.315,11380,66.557,362.3579388546685
49,49,0.191,0.674,-124,49.333,316.3771460793739
50,50,0.535,0.223,8654,22.895,320.4383480458177
51,51,0.727,0.441,12698,36.76,332.1037286434536
52,52,0.625,0.612,8570,51.607,348.9542114152223
53,53,0.231,0.58,-159,17.551,300.47419972457584
54,54,0.574,0.429,6628,92.253,396.6703701226239
55,55,0,0.515,-81,76.059,332.3556306208673
56,56,0.448,0.554,3318,91.758,382.70647040756654
57,57,0.461,0.876,-63,60.291,316.90244054404235
58,58,0.523,0.628,-177,75.174,375.42065463024596
59,59,0.285,0.862,-179,97.513,349.83765610847456
60,60,0.715,0.715,6442,46.092,324.82625668323504
61,61,0.516,0.581,2481,62.14,355.1899771679411
62,62,0.526,0.663,-9,87.984,380.2061381220575
63,63,0.271,0.691,-62,47.269,309.1914383901778
64,64,0.479,0.604,47,42.335,310.8133088185684
65,65,0.472,0.942,-4,56.891,330.74122301887405
66,66,0.63,0.317,9160,83.299,371.0290937817203
67,67,0.387,0.621,641,58.984,330.734149033602
68,68,0.573,0.034,8735,51.172,339.87463388424777
69,69,0.337,0.8,-134,84.908,353.28434648334496
70,70,0.404,0.51,5641,74.213,363.58639729151804
71,71,0.395,0.477,5239,63.416,336.2565930623458
72,72,0.675,0.868,675,44.655,316.3371943878378
73,73,0.518,0.855,-45,0,289.459110219453
74,74,0.382,0.067,10280,48.478,342.5271468908503
75,75,0.608,0.495,9533,65.285,353.9677692012199
76,76,0.395,0.515,7453,67.432,356.35488031391253
77,77,0.438,0.571,0,67.244,370.8561368616736
78,78,0.589,0.567,0,70.186,358.9131308221209
79,79,0.496,0.767,-27,18.312,282.8545701249142
80,80,0.408,0.595,-201,92.143,393.2988666908291
81,81,0.49,0.399,8722,27.076,331.2827565738567
82,82,0.615,0.832,-163,42.739,336.06452004368384
83,83,0.398,0.327,6345,47.193,350.3268330445006
84,84,0.375,0.521,5007,38.33,320.799892973756
85,85,0.336,0.238,10041,73.824,375.1325455263112
86,86,0.38,0.504,1191,61.944,342.12628202949793
87,87,0.629,0.577,6423,41.27,326.5171401629885
88,88,0.539,0.419,7045,51.909,351.72111765847933
89,89,0.343,0.549,888,71.457,347.71768555872836
90,90,0.645,0.341,9079,86.451,377.547409485672
91,91,0.499,0.793,-225,72.647,353.77556696376195
92,92,0.589,0.755,-92,59.143,361.2326187200182
93,93,0.538,0.613,5390,22.324,315.26061015530865
94,94,0.339,0.267,8694,53.519,350.0702756725232
95,95,0.647,0.541,11528,67.972,344.3169756498476
96,96,0.569,0.622,907,75.692,361.0839319389287
97,97,0.516,0.762,-40,26.219,309.7070307344876
98,98,0.334,0.501,3486,66.661,348.9620692489744
99,99,0.41,0.189,10297,43.605,337.03887391302203
100,100,1,0.679,6290,48.255,349.7562974664341
101,101,0.584,0.573,7288,39.081,337.08357407489115
102,102,0.39,0.333,8985,32.198,338.0918725123275
103,103,0.637,0.331,9443,27.546,339.98586198729095
104,104,0.693,0.342,8981,68.767,362.1260125788223
105,105,0.398,0.413,6002,86.9,383.2455830748849
106,106,0.419,0.567,4016,73.333,352.06071410956645
107,107,0.569,0.835,-105,60.799,363.272766413225
108,108,0.807,0.819,5665,21.713,305.3581205468984
109,109,0.493,0.722,-125,46.81,320.9467035323886
110,110,0.466,0.505,6200,48.415,339.94340300844476
111,111,0.419,0.367,8207,65.961,360.17968678630115
112,112,0.496,0.402,9178,61.64,350.52687574411857
113,113,0.26,0.175,6982,35.19,331.4782396113236
114,114,0.415,0.582,-103,50.182,331.2402785539114
115,115,0.711,0.792,2754,69.117,349.449330861954
116,116,0.337,0.493,1979,77.044,362.78213144940537
117,117,0.49,0.233,8235,62.913,357.7896529200813
118,118,0.85,0.866,5469,39.996,319.6831526125944
119,119,0.538,0.42,9834,61.327,349.84203660950817
120,120,0.371,0.495,4500,45.2,329.2161266628564
121,121,0.762,0.417,8427,60.232,355.96084430331314
122,122,0.469,0.465,8180,64.793,347.5026011390683
123,123,0.476,0.186,8836,40.823,325.31265008849925
124,124,0.761,0.288,8108,59.349,357.59846674174764
125,125,0.414,0.419,6702,96.786,380.8087605599514
126,126,0.451,0.363,7987,34.809,327.4421546332582
127,127,0,0.749,-174,52.565,300.97353793711324
128,128,0.643,0.821,1617,80.861,356.3844270994961
129,129,0.327,0.584,-61,46.132,343.1850432087033
130,130,0.571,0.458,10643,62.294,367.19743266800435
131,131,0.456,0.717,-46,85.929,354.5981725574516
132,132,0.742,0.057,7562,65.219,359.690733657131
133,133,0.485,0.833,-89,41.375,306.2691649794882
134,134,0.555,0.344,9543,58.031,343.1116976310286
135,135,0.671,0.28,10585,72.91,365.938191984745
136,136,0.475,0.708,-140,92.485,375.6223358560847
137,137,0.777,1,0,73.517,356.01150186700494
138,138,0.233,0.623,-85,53.674,328.01460741311604
139,139,0.724,0.315,11900,25.747,327.4803333593626
140,140,0.389,0.174,11015,27.961,306.25500448507034
141,141,0.634,0.432,9359,42.835,328.1150973314037
142,142,0.454,0.273,7508,60.855,353.32951088326547
143,143,0.624,0.499,8623,64.175,352.57648465351616
144,144,0.243,0.663,0,68.96,328.5165442336418
145,145,0.541,0.541,5930,58.1,349.4354338612537
146,146,0.494,0.791,-20,59.149,339.6287073889753
147,147,0.64,0.445,11163,55.373,343.83392515175575
148,148,0.592,0.643,4219,53.03,339.3884853507551
149,149,0.695,0.669,5377,67.737,351.3913015570089
150,150,0.666,0.68,2979,34.456,328.79886699130174
151,151,0.537,0.717,-3,42.462,316.60841679782493
152,152,0.713,0.755,6246,43.635,340.25034532422603
153,153,0.535,0.744,1118,16.929,290.3503258192757
154,154,0.779,0.233,11610,0,287.33969180322384
155,155,0.506,0.471,7392,81.24,385.692610096704
156,156,0.682,0.427,8964,64.93,355.4944034569039
157,157,0.63,0.383,12111,62.348,357.72098937488175
158,158,0.247,0.408,2426,48.623,330.84098598202837
159,159,0.544,0.285,11241,76.767,369.27250719136896
160,160,0.305,0.772,-189,38.421,298.9382560643514
161,161,0.572,0.58,6618,28.471,327.58611919253633
162,162,0.504,0.349,12860,78.932,373.2564152133916
163,163,0.409,0.352,6642,52.372,337.4212886462604
164,164,0.768,0.548,7511,54.241,351.42958810882305
165,165,0.9,0.45,11859,54.356,338.9730644377813
166,166,0.377,0.168,14007,59.081,344.3967982780829
167,167,0.349,0.49,2442,100,374.0667029568837
168,168,0.437,0.472,6602,28.239,324.944011203088
169,169,0.368,0.891,-173,42.929,315.8052995872942
170,170,0.691,0.327,6778,64.109,354.00856021449175
171,171,0.515,0.41,9254,71.388,367.02069942798323
172,172,0.601,0.652,1947,56.562,338.59738861057866
173,173,0.398,0,11225,59.838,350.4523339123697
174,174,0.555,0.646,-75,32.586,328.3741498446672
175,175,0.319,0.34,9178,59.739,345.0341289470096
176,176,0.625,0.803,1311,28.991,308.3377029213825
177,177,0.407,0.379,6283,44.517,340.03003578870437
178,178,0.417,0.615,793,91.517,366.16153019973495
179,179,0.676,0.612,8374,13.026,304.93456008466814
180,180,0.448,0.35,8198,63.773,352.90000536950885
181,181,0.597,0.615,8005,42.14,324.05069868068364
182,182,0.551,0.744,-136,70.476,375.0301001356908
183,183,0.603,0.474,9696,58.223,351.8183927950747
184,184,0.506,0.224,7102,73.843,351.2846049184303
185,185,0.718,0.81,-139,68.139,356.5795916655619
186,186,0.684,0.786,1453,53.737,342.78740957650996
187,187,0.341,0.479,-23,44.738,347.8996832960802
188,188,0.639,0.815,771,40.584,324.67486637960127
189,189,0.636,0.91,-93,48.71,337.1428875372442
190,190,0.32,0.774,-155,73.038,332.9884992679591
191,191,0.245,0.284,3230,63.943,358.479631885312
