0,0,0.449,0,7901,56.778,374.1973888725644
1,1,0.577,0.475,7605,44.743,350.4485080650266
2,2,0.333,0.452,2422,82.699,385.8355316836804
3,3,0.107,0.611,-86,87.483,328.80210412690553
4,4,0.497,0.551,6024,32.161,331.154025202197
5,5,0.224,0.197,7452,63.345,371.9184674348087
6,6,0.653,0.393,7584,68.118,384.4396208207148
7,7,0.337,0.669,-134,90.793,359.6790267956241
8,8,0.694,0.33,8623,47.414,353.8935473755718
9,9,0.27,0.668,0,49.779,324.14106839420896
10,10,0.434,0.261,7477,45.958,364.23736302788933
11,11,0.112,0.436,3276,42.59,307.3515949221888
12,12,0.259,0.477,645,48.141,329.95632961715944
13,13,0.738,0.89,0,72.614,373.93170579325783
14,14,0.399,0.264,12903,34.578,341.890798242513
15,15,0.171,0.273,5216,63.75,349.86788787453384
16,16,0.384,0.619,1940,42.511,328.0500966576026
17,17,0.391,0.677,-146,66.693,346.5627479429825
18,18,0.467,0.243,9139,40.467,351.7911257211341
19,19,0.199,0.382,5629,49.502,336.7541536345898
20,20,1,0.976,5032,19.714,324.79583645176024
21,21,0.199,0.502,1013,24.504,283.8303037144623
22,22,0.659,0.726,0,79.53,395.60975458805905
23,23,0.473,0.516,5570,67.961,357.86664990779053
24,24,0.51,0.595,3255,20.142,315.1773774567737
25,25,0.508,0.827,5649,86.899,362.91870085651004
26,26,0.211,0.655,0,43.425,298.8017346689395
27,27,0.107,0.666,0,97.446,343.6491254216032
28,28,0.454,0.932,-169,66.378,319.91091220631495
29,29,0.588,0.42,8632,75.003,378.02678373778565
30,30,0.177,0.418,1873,56.181,337.8150616607462
31,31,0.242,0.562,0,75.421,346.29248158063865
32,32,0.448,1,-185,47.84,294.43814057013043
33,33,0.197,0.662,-157,47.324,308.76557886536307
34,34,0.643,0.423,7709,65.706,384.97617591953303
35,35,0.598,0.493,6288,78.828,384.49437140656335
36,36,0.318,0.526,-105,59.783,354.02658670989615
37,37,0.142,0.545,-44,39.527,298.672321038593
38,38,0.443,0.361,8006,73.391,381.8521745919889
39,39,0.506,0.525,4882,100,407.5114443413855
40,40,0.372,0.335,7271,53.835,362.33435911902654
41,41,0.285,0.842,-64,21.194,276.9180643501794
42,42,0.479,0.671,-5,15.478,319.06999922359535
43,43,0.373,0.651,5807,91.344,364.7086968835252
44,44,0.329,0.441,2042,46.589,340.3740786368507
45,45,0.075,0.344,-231,22.68,294.9048508591086
46,46,0.399,0.614,4707,59.929,357.17554292320494
47,47,0.547,0.872,-172,69.629,354.81228211385275
48,48,0.57,0.315,10684,66.557,372.17589676062283
49,49,0.191,0.674,-124,49.333,307.41035453031236
50,50,0.535,0.223,7656,22.895,339.81082673480626
51,51,0.727,0.441,11668,36.76,342.6547621266277
52,52,0.625,0.612,7710,51.607,362.4118524680192
53,53,0.231,0.58,-159,17.551,292.3412039260129
54,54,0.574,0.429,7512,92.253,405.17523631555275
55,55,0,0.515,-81,76.059,322.83220977219645
56,56,0.448,0.554,3949,91.758,386.9536394290114
57,57,0.461,0.876,-63,60.291,307.37315820025816
58,58,0.523,0.628,-177,75.174,368.3338225248209
59,59,0.285,0.862,-179,97.513,340.1256453641263
60,60,0.715,0.715,6033,46.092,348.94969990236024
61,61,0.516,0.581,3854,62.14,354.16944199251094
62,62,0.526,0.663,-9,87.984,372.69313638636305
63,63,0.271,0.691,-62,47.269,299.9374938248949
64,64,0.479,0.604,865,42.335,318.9809677917753
65,65,0.472,0.942,-4,56.891,322.1631427564867
66,66,0.63,0.317,8609,83.299,393.4941071103423
67,67,0.387,0.621,1628,58.984,344.2067489313554
68,68,0.573,0.034,8531,51.172,361.7781949594893
69,69,0.337,0.8,-134,84.908,344.44407411162325
70,70,0.404,0.51,5148,74.213,375.387469321178
71,71,0.395,0.477,4635,63.416,354.20348389473656
72,72,0.675,0.868,1362,44.655,326.9700022383815
73,73,0.518,0.855,-45,0,281.6626985559424
74,74,0.382,0.067,8581,48.478,355.74106339021387
75,75,0.608,0.495,9356,65.285,372.9854704032074
76,76,0.395,0.515,6978,67.432,366.4168380966803
77,77,0.438,0.571,0,67.244,363.94425728185047
78,78,0.589,0.567,0,70.186,351.1799351332848
79,79,0.496,0.767,-27,18.312,273.7031306520107
80,80,0.408,0.595,-201,92.143,386.28756881331157
81,81,0.49,0.399,7798,27.076,340.6049782407279
82,82,0.615,0.832,-163,42.739,328.54579652265653
83,83,0.398,0.327,6122,47.193,355.4448432147095
84,84,0.375,0.521,3674,38.33,333.5195536562336
85,85,0.336,0.238,10041,73.824,396.74275037554526
86,86,0.38,0.504,1952,61.944,352.70839271047896
87,87,0.629,0.577,6637,41.27,344.79025859968317
88,88,0.539,0.419,6342,51.909,361.6694242524253
89,89,0.343,0.549,1247,71.457,366.12845333229353
90,90,0.645,0.341,9038,86.451,394.9068369109769
91,91,0.499,0.793,-225,72.647,345.62452096321124
92,92,0.589,0.755,4348,59.143,348.87037695359066
93,93,0.538,0.613,5452,22.324,326.65609468127434
94,94,0.339,0.267,8439,53.519,362.6628189320304
95,95,0.647,0.541,10052,67.972,365.64398348783686
96,96,0.569,0.622,1516,75.692,374.0013734902011
97,97,0.516,0.762,-40,26.219,301.61818763649984
98,98,0.334,0.501,3843,66.661,364.2518131998588
99,99,0.41,0.189,9713,43.605,357.8419084984747
100,100,1,0.679,6181,48.255,358.15279529923333
101,101,0.584,0.573,6931,39.081,345.1153550008995
102,102,0.39,0.333,8363,32.198,348.77930527168945
103,103,0.637,0.331,8884,27.546,344.5094590623761
104,104,0.693,0.342,8513,68.767,383.2161931780157
105,105,0.398,0.413,6218,86.9,396.7196419846701
106,106,0.419,0.567,2712,73.333,359.5322330702091
107,107,0.569,0.835,-105,60.799,356.2882082788039
108,108,0.807,0.819,6129,21.713,313.8460702651312
109,109,0.493,0.722,-125,46.81,312.3696025248684
110,110,0.466,0.505,6131,48.415,349.77564877958747
111,111,0.419,0.367,7913,65.961,371.0844730365892
112,112,0.496,0.402,8441,61.64,367.3211352781998
113,113,0.26,0.175,6682,35.19,343.04501417709986
114,114,0.415,0.582,-103,50.182,323.05210357959453
115,115,0.711,0.792,4966,69.117,360.7971280108384
116,116,0.337,0.493,3537,77.044,366.4923383852588
117,117,0.49,0.233,7426,62.913,375.19620726669126
118,118,0.85,0.866,4932,39.996,331.6204770409746
119,119,0.538,0.42,9013,61.327,364.103070786761
120,120,0.371,0.495,5238,45.2,335.3302109243643
121,121,0.762,0.417,8112,60.232,370.6644147064006
122,122,0.469,0.465,6822,64.793,356.32555419749826
123,123,0.476,0.186,8336,40.823,336.60186763244553
124,124,0.761,0.288,8009,59.349,364.37585766197844
125,125,0.414,0.419,7215,96.786,393.8893822551681
126,126,0.451,0.363,7778,34.809,339.711936303494
127,127,0,0.749,-174,52.565,290.9778142001846
128,128,0.643,0.821,3229,80.861,362.06044210054444
129,129,0.327,0.584,-61,46.132,335.8781034543576
130,130,0.571,0.458,10529,62.294,374.1086871523276
131,131,0.456,0.717,-46,85.929,345.7756534384246
132,132,0.742,0.057,7558,65.219,370.77400855148875
133,133,0.485,0.833,-89,41.375,297.171343042792
