0,1,0.9667564485256919,0.34002693455770755
0,2,0.36015929566835814,0.15804778870050745
0,3,1,0.35
0,4,0.954526340925983,0.3363579022777949
0,5,0.15381819148709042,0.09614545744612712
0,6,0.9391419224101201,0.331742576723036
0,7,1,0.35
0,8,0.8932386442943072,0.31797159328829216
0,9,0.06376586683961394,0.06912976005188418
0,10,0.8534340933204523,0.30603022799613566
0,11,-0.008291857684211479,0.04751244269473656
0,12,0.9190982503049296,0.32572947509147887
0,13,0.21911588481566158,0.11573476544469848
0,14,0.9367674838981521,0.3310302451694456
0,15,0.9177844922704634,0.32533534768113903
0,16,0.33183714110181817,0.14955114233054545
0,17,-0.04048654906840932,0.037854035279477206
0,18,0.90120157793107,0.320360473379321
0,19,0.9411355334349172,0.33234066003047513
0,20,0.964275764491936,0.33928272934758075
0,21,0.8965874401757077,0.3189762320527123
0,22,0.14733607287691308,0.09420082186307394
0,23,0.9263327234331569,0.327899817029947
0,24,0.27458388439530057,0.13237516531859017
0,25,0.9444238066980459,0.33332714200941377
0,26,0.10856306723739317,0.08256892017121795
0,27,0.2034215215197901,0.11102645645593703
0,28,0.9860350601990127,0.34581051805970375
0,29,0.02447145911712223,0.05734143773513667
0,30,0.9163995559547535,0.32491986678642604
0,31,0.28883045483908476,0.13664913645172544
0,32,-0.09790294367825825,0.02062911689652253
0,33,-0.18872557908000565,0
0,34,-0.020140409911105106,0.04395787702666847
0,35,0.9313244939383503,0.32939734818150507
0,36,0.9779399577257863,0.3433819873177359
0,37,-0.25174447305306635,0
0,38,0.9723548363166012,0.34170645089498036
0,39,0.0357352451081403,0.06072057353244209
0,40,0.963626310115991,0.33908789303479725
0,41,-0.1813770770816484,0
0,42,0.26087779366779107,0.12826333810033733
0,43,0.3905863311852946,0.16717589935558838
0,44,-0.24237582305790417,0
0,45,0.27323799762267487,0.13197139928680246
0,46,0.995539044164595,0.3486617132493785
0,47,-0.2225930072580511,0
0,48,0.9457929339119078,0.3337378801735723
0,49,-0.15925165640645966,0.002224503078062108
0,50,0.970432077879944,0.34112962336398317
0,51,-0.1479866209391003,0.005604013718269914
0,52,0.04618993737199917,0.06385698121159976
0,53,1,0.35
0,54,0.9548130900435705,0.33644392701307113
0,55,0.03446746163955816,0.060340238491867454
0,56,0.9415693871167476,0.33247081613502427
0,57,-0.11432666637219213,0.015702000088342362
0,58,0.41920470921969244,0.17576141276590773
0,59,0.19333667509830632,0.1080010025294919
0,60,-0.3331364621842857,0
0,61,0.06626038202502382,0.06987811460750715
