0,0,0.449,0,7975,56.778,364.01474294525644
1,1,0.577,0.475,7666,44.743,344.7802180091391
2,2,0.333,0.452,1945,82.699,378.78622917280074
3,3,0.107,0.611,-86,87.483,329.4723131733674
4,4,0.497,0.551,7067,32.161,326.1812777632352
5,5,0.224,0.197,7687,63.345,364.5667499726796
6,6,0.653,0.393,7584,68.118,382.6813814312355
7,7,0.337,0.669,-134,90.793,360.2497788685796
8,8,0.694,0.33,9292,47.414,345.2807631888149
9,9,0.27,0.668,0,49.779,324.69606017841966
10,10,0.434,0.261,7836,45.958,360.34206727659455
11,11,0.112,0.436,2917,42.59,299.8757866738512
12,12,0.259,0.477,-204,48.141,337.3093027478167
13,13,0.738,0.89,0,72.614,374.38756649766356
14,14,0.399,0.264,13077,34.578,334.7227541943297
15,15,0.171,0.273,4829,63.75,344.4758297373041
16,16,0.384,0.619,962,42.511,322.82073100548104
17,17,0.391,0.677,-146,66.693,347.0963102513321
18,18,0.467,0.243,9323,40.467,345.6600472590277
19,19,0.199,0.382,5706,49.502,331.1095521018479
20,20,1,0.976,4678,19.714,317.99874871030624
21,21,0.199,0.502,-36,24.504,295.6185520662393
22,22,0.659,0.726,0,79.53,396.0118629497858
23,23,0.473,0.516,6158,67.961,352.4126404577176
24,24,0.51,0.595,3724,20.142,316.3005881594466
25,25,0.508,0.827,0,86.899,369.9459427808762
26,26,0.211,0.655,0,43.425,299.4256131926267
27,27,0.107,0.666,0,97.446,344.30081448257397
28,28,0.454,0.932,-169,66.378,320.5392204728604
29,29,0.588,0.42,8632,75.003,373.68880585060236
30,30,0.177,0.418,416,56.181,334.57211101599427
31,31,0.242,0.562,0,75.421,346.85756752274756
32,32,0.448,1,-185,47.84,295.0931663403339
33,33,0.197,0.662,-157,47.324,309.3672723331396
34,34,0.643,0.423,7997,65.706,377.19052904961075
35,35,0.598,0.493,6288,78.828,381.4771832934673
36,36,0.318,0.526,-105,59.783,354.5091187439877
37,37,0.142,0.545,-44,39.527,299.2830203368759
38,38,0.443,0.361,8607,73.391,376.57024290031865
39,39,0.506,0.525,4796,100,399.7988356906247
40,40,0.372,0.335,7946,53.835,358.85526463631476
41,41,0.285,0.842,-64,21.194,277.54282576014447
42,42,0.479,0.671,-5,15.478,319.523160288395
43,43,0.373,0.651,2466,91.344,367.015031267617
44,44,0.329,0.441,1606,46.589,337.53475492607475
45,45,0.075,0.344,-231,22.68,295.4701276126846
46,46,0.399,0.614,3709,59.929,361.5818115901234
47,47,0.547,0.872,-172,69.629,355.32645367283044
48,48,0.57,0.315,10921,66.557,364.4514559783334
49,49,0.191,0.674,-124,49.333,308.0239541660408
50,50,0.535,0.223,8035,22.895,334.08458425087844
51,51,0.727,0.441,12327,36.76,337.6103537639788
52,52,0.625,0.612,7905,51.607,356.1218418298917
53,53,0.231,0.58,-159,17.551,292.8977467241891
54,54,0.574,0.429,7047,92.253,400.596859766234
55,55,0,0.515,-81,76.059,323.483899680639
56,56,0.448,0.554,3560,91.758,381.39685918532405
57,57,0.461,0.876,-63,60.291,308.0252492121776
58,58,0.523,0.628,-177,75.174,368.8187760976304
59,59,0.285,0.862,-179,97.513,340.79024052308756
60,60,0.715,0.715,5575,46.092,341.7414371393911
61,61,0.516,0.581,3686,62.14,352.2492370395972
62,62,0.526,0.663,-9,87.984,373.20725284630504
63,63,0.271,0.691,-62,47.269,300.57074340845406
64,64,0.479,0.604,1119,42.335,315.57063104844406
65,65,0.472,0.942,-4,56.891,322.75014278826507
66,66,0.63,0.317,8386,83.299,383.0936580384775
67,67,0.387,0.621,1514,58.984,335.119532053386
68,68,0.573,0.034,8560,51.172,352.72295639346794
69,69,0.337,0.8,-134,84.908,345.0490160105564
70,70,0.404,0.51,5123,74.213,364.7113622375402
