0,0,0.449,0,8393,56.778,347.12087478388105
1,1,0.577,0.475,7897,44.743,338.5641833293587
2,2,0.333,0.452,828,82.699,375.8672806346256
3,3,0.107,0.611,-86,87.483,341.14643832465106
4,4,0.497,0.551,8108,32.161,319.3505438995155
5,5,0.224,0.197,7911,63.345,354.8566032453086
6,6,0.653,0.393,6808,68.118,375.6571412144588
7,7,0.337,0.669,-134,90.793,370.19149953799024
8,8,0.694,0.33,10027,47.414,336.2720623105814
9,9,0.27,0.668,0,49.779,334.3632581683779
10,10,0.434,0.261,8240,45.958,344.7560530105446
11,11,0.112,0.436,4216,42.59,293.26077331098423
12,12,0.259,0.477,-204,48.141,346.08328386556497
13,13,0.738,0.89,0,72.614,382.3280366283911
14,14,0.399,0.264,13801,34.578,324.6834006430134
15,15,0.171,0.273,5328,63.75,333.79815566823464
16,16,0.384,0.619,1476,42.511,312.1002359259172
17,17,0.391,0.677,-146,66.693,356.39023607427214
18,18,0.467,0.243,10264,40.467,332.05591095709985
19,19,0.199,0.382,4399,49.502,325.63372024760764
20,20,1,0.976,4285,19.714,314.5928596447414
21,21,0.199,0.502,-36,24.504,305.56718415545623
22,22,0.659,0.726,0,79.53,403.01604077155076
23,23,0.473,0.516,6853,67.961,351.1523025418265
24,24,0.51,0.595,2383,20.142,314.3954376085653
25,25,0.508,0.827,0,86.899,379.0397902135022
26,26,0.211,0.655,0,43.425,310.29272398912815
27,27,0.107,0.666,0,97.446,355.65234681067903
28,28,0.454,0.932,-169,66.378,331.48349133277316
29,29,0.588,0.42,8934,75.003,370.402327903702
30,30,0.177,0.418,0,56.181,343.5607035957989
31,31,0.242,0.562,0,75.421,356.7005919406225
32,32,0.448,1,-185,47.84,306.5028195806796
33,33,0.197,0.662,-157,47.324,319.8479497913334
34,34,0.643,0.423,8207,65.706,369.36362310901114
35,35,0.598,0.493,6089,78.828,373.57367552588363
36,36,0.318,0.526,-105,59.783,362.91416696771034
37,37,0.142,0.545,-44,39.527,309.92056704799325
38,38,0.443,0.361,8775,73.391,372.76252454529015
39,39,0.506,0.525,4444,100,401.34455384670173
40,40,0.372,0.335,8741,53.835,343.4639893428077
41,41,0.285,0.842,-64,21.194,288.42531522835515
42,42,0.479,0.671,-5,15.478,327.41660638866006
43,43,0.373,0.651,-225,91.344,382.449275573947
44,44,0.329,0.441,2125,46.589,337.16310899478503
45,45,0.075,0.344,-231,22.68,305.31647570540383
46,46,0.399,0.614,3241,59.929,355.9429440104637
47,47,0.547,0.872,-172,69.629,364.2826191564543
48,48,0.57,0.315,11380,66.557,365.2989805789898
49,49,0.191,0.674,-124,49.333,318.71202078956395
50,50,0.535,0.223,8823,22.895,319.39790361114615
51,51,0.727,0.441,12698,36.76,331.78443177986816
52,52,0.625,0.612,8570,51.607,350.93435031215864
53,53,0.231,0.58,-159,17.551,302.59196125658474
54,54,0.574,0.429,6628,92.253,395.6469073159974
55,55,0,0.515,-81,76.059,334.8354467705331
56,56,0.448,0.554,3318,91.758,382.0064005306288
57,57,0.461,0.876,-63,60.291,319.3837829761737
58,58,0.523,0.628,-177,75.174,377.26600421462973
59,59,0.285,0.862,-179,97.513,352.3665794304893
60,60,0.715,0.715,6387,46.092,329.85949653570304
61,61,0.516,0.581,2322,62.14,353.9848543411332
62,62,0.526,0.663,-9,87.984,382.16245858008386
63,63,0.271,0.691,-62,47.269,311.6010852540263
64,64,0.479,0.604,47,42.335,313.29228540185443
65,65,0.472,0.942,-4,56.891,332.9748806830498
66,66,0.63,0.317,9204,83.299,370.0116580435802
67,67,0.387,0.621,657,58.984,333.31845834276567
68,68,0.573,0.034,8923,51.172,340.92497403915803
69,69,0.337,0.8,-134,84.908,355.5862766976238
